Latitude,Longitude,Rain_Mean,Rain_Max,Rain_STD,Landslide,dist_to_rivers,dist_to_roads,dist_to_streams,dominant_lulc,litho_clay,litho_iron_oxide,lulc_change_frequency,lulc_stability,moisture_features,moisture_pca,ndvi_monsoon_mean,ndvi_pre_mean,ndvi_std,soil_bulk_density,soil_clay_content_pct,soil_organic_carbon,soil_sand_content_pct,soil_texture_0cm,terrain_aspect,terrain_aspect_cos,terrain_aspect_sin,terrain_elevation,terrain_hillshade,terrain_roughness,terrain_slope,terrain_slope_radians,terrain_tpi,twi,vegetation_persistence,label
23.7460607,93.22361211,4.605769634,162.43396,9.949422836,0,196.0717773,,,0,0,0,0,0,24.64367294,-3475.006348,0,0,0,116,31,5,41,4,6.234789371,0.994085193,0.108602978,592,174,72,18.03948402,0.314848393,-17.69135857,6.221701145,0,0
25.13129608,92.73935808,5.337397575,203.0103149,13.65210438,0,224.9522095,,,1,0.74609375,0.180415481,0,1,25.10374832,-7963.946777,0.44446224,0.505049348,0.214067638,115,27,10,41,7,66.03782654,0.406133413,0.913813829,1048,60,228,47.10119247,0.822070837,-29.30864143,2.006030321,1,0
23.81633543,92.76712785,5.69139576,164.4915009,11.8796072,0,1161.336426,,,0,0,0,0,0,24.4735775,0.428931326,0,0,0,124,33,7,41,4,92.7566452,-0.048093978,0.998842835,884,123,124,18.6025238,0.324675292,-13.39506149,1.088900924,0,0
23.54912902,93.0147726,5.525700569,178.0038605,11.76407909,0,769.2288818,,,0,0,0,0,0,24.56566429,0.827782929,0,0,0,117,31,7,42,4,315.5272217,0.71358341,-0.700570285,690,208,73,12.78133297,0.223076344,-2.444444418,3.275217772,0,0
24.79214339,92.86231219,7.059891701,185.908432,14.77353001,0,561.6974487,,,0,0,0,0,0,24.71634102,1.188592315,0,0,0,118,28,3,45,4,347.5759583,0.97658211,-0.215144947,28,184,9,4.737829685,0.082690731,0.419753075,3.183511972,0,0
25.3509151,93.25680638,4.316720486,81.07775116,8.121753693,0,744.3427734,,,1,0.806451619,0.565765262,0,1,22.93093681,-4994.644531,0.786834836,0.521492839,0.178247213,129,30,6,43,4,253.2359009,-0.288432002,-0.957500398,481,243,59,21.44804955,0.374339104,-4.876543045,0.934293151,1,0
23.64789307,92.63077361,5.69139576,164.4915009,11.8796072,0,21.26994514,,,0,0,0,0,0,24.25519943,0.102735706,0,0,0,115,25,3,47,6,55.51010132,0.566260934,0.824226022,309,155,87,9.732819557,0.169869751,4.765431881,5.569702148,0,0
24.64790247,93.22529411,4.063409805,107.7856903,8.923542976,0,786.9281006,,,0,0,0,0,0,24.81679726,-5360.500488,0,0,0,121,29,7,41,4,331.1837769,0.876170158,-0.482001901,107,187,11,4.226612568,0.073768303,0.234567896,4.214447975,0,0
25.79132,93.28751741,3.286633968,90.02981567,7.465908527,0,,,,1,0.931740642,0.260351121,3,0.400000006,-9999,-5248.943848,0.606465697,0.395947963,0.232176632,0,0,0,0,0,,,,0,0,0,,,,,0.666666687,0
23.50780231,92.76510479,5.581044197,174.4110107,11.92720222,0,833.8909912,,,0,0,0,0,0,-1226.509521,-8750.785156,0,0,0,123,29,5,42,4,135.8919983,-0.718029141,0.696013033,716,115,120,31.32919312,0.546797574,-4.950617313,0.496417195,0,0
24.22857197,93.1103936,6.281581879,179.5934448,12.86236763,0,1083.180054,,,0,0,0,0,0,24.74879074,-9151.223633,0,0,0,111,31,7,40,4,242.476181,-0.462117374,-0.886818767,921,255,230,44.44546127,0.775719583,-2.716049433,0.712505519,0,0
25.186,93.104,5.058266,140.55473,10.931809,1,148.87181,,,1,0.8844221,0.008429588,3,0.4,24.767212,-2656.0637,0.4476031,0.35317674,0.15195522,129,31,4,41,4,294.3451,0.41223153,-0.9110791,518,187,24,2.248772,0.039248474,-1.4814814,7.500009,1,1
25.42547719,93.17459847,3.649410248,109.2636337,7.734428406,0,1101.027832,,,1,0.897058845,0.430309087,0,1,19.05215836,-23.08711243,0.684214532,0.531573534,0.204702154,127,29,5,42,4,242.7024994,-0.458610892,-0.888637185,320,203,43,8.036447525,0.14026247,-9.506173134,2.650798798,1,0
24.87458684,93.09205852,6.705462456,176.0697021,12.99530125,0,1284.80603,,,0,0,0,0,0,24.53391266,0.598078728,0,0,0,118,28,4,42,4,138.5939789,-0.750041544,0.661390662,48,168,16,6.159096241,0.107496507,1.444444418,2.226434708,0,0
24.17012923,93.01260846,6.281581879,179.5934448,12.86236763,0,711.164978,,,0,0,0,0,0,24.74282837,-5588.056152,0,0,0,133,32,5,41,4,235.6181335,-0.564705789,-0.825292289,336,217,91,14.46643257,0.252486885,15.16049385,2.047971487,0,0
23.57266484,92.82623194,5.581044197,174.4110107,11.92720222,0,999.7074585,,,0,0,0,0,0,24.54018784,0.750947356,0,0,0,113,31,7,39,4,257.6895142,-0.213209093,-0.977006614,730,255,173,37.20736313,0.649390996,4.740740776,0.275432169,0,0
25.77358786,92.89706793,3.212815046,96.28636169,8.132258415,0,1173.53833,,,1,0.906832278,0.172590435,2,0.600000024,22.33448601,-5653.732422,0.695653915,0.30012247,0.229967147,129,26,6,45,7,0,1,0,92,180,8,0.927409947,0.016186357,-2.024691343,4.123499393,1,0
25.278917,93.253194,4.3167205,81.07775,8.121754,1,1434.1512,,,1,0.8530762,0.20025617,0,1,24.247566,-6229.21,0.59276706,0.37454435,0.19300939,116,31,8,39,4,156.59975,-0.91775286,0.39715198,873,153,118,22.081665,0.38539776,-7.7901235,2.00079,1,1
25.39118152,92.9865274,3.678948402,110.8394699,8.344592094,0,773.8209229,,,1,0.818339109,0.310101062,0,1,18.50160599,-24.09465599,0.764793754,0.491576612,0.209746554,124,30,4,42,4,114.3087387,-0.41165334,0.911340535,408,155,72,8.939106941,0.156016842,13.14814854,1.84963119,1,0
24.99439672,92.88063319,6.498598099,177.0625763,13.0982914,0,44.99101639,,,0,0,0,0,0,24.23719215,-178.0418549,0,0,0,128,29,6,43,4,203.8133698,-0.914865494,-0.403758705,69,187,19,5.055838108,0.088241026,-4.234568119,5.792378902,0,0
24.23813143,93.2126378,4.26690197,120.2972412,8.938105583,0,14.99744892,,,0,0,0,0,0,24.74879074,1.30921793,0,0,0,124,32,5,42,4,286.9066162,0.290812552,-0.956780076,378,199,71,6.352459431,0.11087133,-16.74073982,6.999296665,0,0
25.139611,93.019556,5.058266,140.55473,10.931809,1,796.1565,,,1,0.84615386,0.19566806,2,0.6,24.47504,0.3190016,0.54736435,0.33055568,0.21743403,122,33,6,39,4,106.224,-0.2793933,0.96017677,729,100,81,27.539839,0.48066086,2.6666667,0.65113974,1,1
25.462361,93.384306,3.8477006,104.76132,7.854557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25.43044336,93.24087514,3.649410248,109.2636337,7.734428406,0,1778.24292,,,1,0.891304374,0.429341316,0,1,21.85926628,-4438.875488,0.697693586,0.468831748,0.20468615,124,29,8,43,4,330.1377258,0.867224693,-0.497917026,652,221,100,26.74750137,0.466831982,14.27160454,1.378352284,1,0
25.40263047,92.91649365,3.678948402,110.8394699,8.344592094,0,1468.872925,,,1,0.783018887,0.551815808,0,1,21.01627159,-3323.647217,0.796608686,0.51322335,0.187342435,125,31,5,40,4,168.6196289,-0.980338812,0.197321549,609,168,70,19.96473312,0.348450333,-9.987654686,1.012599707,1,0
24.36230981,92.81098776,6.955244064,180.9825592,13.6238327,0,844.2131348,,,0,0,0,0,0,25.02845955,2.299617529,0,0,0,122,27,5,46,7,183.6946564,-0.997921646,-0.064439207,203,183,59,15.41700554,0.26907751,3.370370388,2.67449975,0,0
25.62167438,93.04862011,3.678948402,110.8394699,8.344592094,0,934.5249023,,,1,0.774919629,0.387387395,0,1,21.29957199,-3512.759277,0.763394594,0.569731355,0.17902492,120,28,5,46,6,101.9781189,-0.207538113,0.97822696,289,128,39,17.32771873,0.302425742,-4.629629612,1.164764524,1,0
25.408497,93.283436,3.6494102,109.26363,7.7344284,1,865.694,,,1,0.8660714,0.2875821,0,1,-9999,-9923.007,0.6954796,0.40400448,0.21837541,136,28,4,43,4,,,,287,0,21,,,-6.1086955,,1,1
24.61406034,92.89650971,6.233271122,178.0205536,12.65318203,0,711.6796265,,,0,0,0,0,0,24.85575104,-7622.297363,0,0,0,130,25,3,48,6,331.1903381,0.876225352,-0.481901556,29,184,14,2.116051912,0.036932074,-0.358024687,3.298220158,0,0
24.73526848,93.21342308,4.063409805,107.7856903,8.923542976,0,221.4077606,,,0,0,0,0,0,24.77545929,-2257.912109,0,0,0,117,26,6,46,7,250.4346619,-0.334881604,-0.942260206,202,248,113,23.51140594,0.410351455,16.82715988,1.525443554,0,0
25.206889,93.13755556,4.3167205,81.07775,8.121754,1,1034.7827,,,1,0.9166667,0.040766265,0,1,24.765366,1.6093777,0.59486496,0.23075011,0.24558583,131,33,5,40,4,351.7966,0.9897678,-0.1426875,604,189,75,20.614681,0.35979405,-2.7901235,0.9777201,1,1
24.31625659,93.1492039,4.26690197,120.2972412,8.938105583,0,1343.019043,,,0,0,0,0,0,24.76329613,-6674.370605,0,0,0,128,27,7,41,7,177.0087433,-0.998637497,0.052183494,838,177,139,18.79893303,0.328103274,18.86419678,1.077613354,0,0
24.31340291,93.21000842,4.26690197,120.2972412,8.938105583,0,1040.611938,,,0,0,0,0,0,24.76329613,-3687.100586,0,0,0,133,27,6,46,6,259.1395264,-0.188417897,-0.982088923,513,238,67,18.96562958,0.331012696,-0.209876537,3.633061171,0,0
24.07481914,93.11590203,5.613379955,119.8069992,10.48300457,0,1595.212524,,,0,0,0,0,0,24.54458046,-8510.009766,0,0,0,134,30,5,41,4,248.3487701,-0.368955791,-0.929446936,542,248,131,23.68924904,0.413455397,-20.09876633,2.903277159,0,0
25.193083,93.120417,5.058266,140.55473,10.931809,1,913.9738,,,1,0.893401,0.07120658,0,1,24.767212,-9511.274,0.5620791,0.3502782,0.21068808,120,31,5,39,4,243.73042,-0.44259503,-0.8967216,657,215,61,12.377252,0.21602379,16.358025,1.5166397,1,1
23.70828567,93.05687139,5.276840687,165.9231873,10.81751919,0,1439.801758,,,0,0,0,0,0,24.58116722,-1278.573853,0,0,0,119,33,5,37,4,152.375412,-0.886004686,0.463676274,976,125,197,41.25028229,0.719953239,-11.59259224,0.824412346,0,0
23.95704985,92.63306701,6.147308826,120.0563049,11.76743507,0,51.26430511,,,0,0,0,0,0,24.34526825,-8017.745117,0,0,0,123,27,6,43,7,134.2680817,-0.698016465,0.716081679,94,135,45,20.35775566,0.355309874,-12.28395081,6.173181534,0,0
24.53992652,93.18672441,4.01793766,114.1840515,8.679642677,0,724.223938,,,0,0,0,0,0,24.85359955,1.381459713,0,0,0,120,27,8,41,7,188.3386383,-0.989428222,-0.14502351,133,187,38,13.78851318,0.24065496,9.962963104,2.503433228,0,0
24.62427,93.17815067,4.01793766,114.1840515,8.679642677,0,1631.149414,,,0,0,0,0,0,24.8202076,-1137.375732,0,0,0,129,30,8,40,4,141.8418427,-0.786308289,0.61783433,644,149,74,16.07797241,0.280613571,-2.493827105,1.244035482,0,0
25.50085623,93.01028472,3.678948402,110.8394699,8.344592094,0,316.6596069,,,1,0.773869336,0.3821944,0,1,19.34160423,-7724.070801,0.798763752,0.560941815,0.18707788,120,29,6,45,6,109.851181,-0.339578301,0.940577805,164,164,55,5.446142673,0.095053114,-2.716049433,2.350301266,1,0
24.68900523,92.64980147,7.059891701,185.908432,14.77353001,0,1014.327271,,,0,0,0,0,0,24.87696838,1.845787048,0,0,0,109,29,5,40,4,55.72784424,0.563124537,0.826372027,31,168,21,4.928937435,0.086026184,-3.370370388,3.143779516,0,0
24.94778716,92.66224549,6.313474178,218.6416779,14.25943947,0,446.6192932,,,0,0,0,0,0,23.8241272,-8281.349609,0,0,0,120,28,5,43,4,339.8147278,0.938581765,-0.345056951,19,184,10,2.961909056,0.051695064,-4.641975403,2.961501598,0,0
24.10270274,93.04160483,5.613379955,119.8069992,10.48300457,0,816.9659424,,,0,0,0,0,0,24.73994637,1.202207685,0,0,0,122,30,5,39,4,254.6853333,-0.264120042,-0.964489818,582,255,180,36.33348846,0.634139001,8.320987701,1.405853271,0,0
25.08873531,93.17847299,4.788415909,115.8653259,9.865618706,0,730.4304199,,,1,0.819587648,0.376225978,0,1,24.62220001,0.831800401,0.576595485,0.594095647,0.185599655,132,30,8,39,4,124.9852066,-0.573364913,0.819300115,750,116,152,25.63913155,0.447487265,-10.06172848,0.734053016,1,0
25.26911391,93.05132544,5.058266163,140.5547333,10.93180943,0,263.9335938,,,1,0.821052611,0.242608041,0,1,20.95912361,-15.96915054,0.683232009,0.418441892,0.239634946,123,27,5,44,7,231.2065277,-0.62651509,-0.779409289,307,209,96,11.67870045,0.203831777,-3.975308657,2.269622564,1,0
24.93785563,92.77858075,6.313474178,218.6416779,14.25943947,0,738.9243164,,,0,0,0,0,0,24.28815269,-0.035938308,0,0,0,138,31,5,42,4,114.3886871,-0.412924618,0.910765231,24,174,8,2.245001078,0.039182659,-0.209876537,4.337621212,0,0
24.45678146,93.04516552,6.233271122,178.0205536,12.65318203,0,527.8399658,,,0,0,0,0,0,24.98308372,1.932761431,0,0,0,118,29,6,41,4,238.7485962,-0.518794179,-0.854899168,75,190,18,3.570933104,0.062324543,10.06172848,2.774104118,0,0
24.47783532,92.68534621,7.0432477,182.6837616,14.10465431,0,1652.402222,,,0,0,0,0,0,24.95256805,-3828.3125,0,0,0,123,24,6,48,6,294.4684448,0.414191812,-0.910189629,60,187,31,2.238139629,0.039062906,0.901234567,4.628367424,0,0
23.77085359,93.09604848,5.276840687,165.9231873,10.81751919,0,1137.126709,,,0,0,0,0,0,24.62788391,-817.5708618,0,0,0,108,29,6,39,4,209.6053925,-0.869448423,-0.49402371,1058,218,167,24.96013832,0.43563658,2.555555582,1.863339424,0,0
23.97570824,92.9780778,5.613379955,119.8069992,10.48300457,0,812.5004272,,,0,0,0,0,0,24.50067902,0.668801665,0,0,0,128,28,5,44,4,161.2399292,-0.946873665,0.321605831,404,155,97,26.37150574,0.4602696,9.271604538,1.394760966,0,0
23.60035926,93.13380654,4.961083412,191.4750366,11.11394405,0,165.9107056,,0,0,0,0,0,0,24.49870682,-8481.131836,0,0,0,115,28,7,41,4,338.3554993,0.929490328,-0.368846506,801,213,159,29.88683319,0.521623611,13.61728382,6.78435421,0,0
25.33842007,92.64768514,5.337397575,203.0103149,13.65210438,0,434.9005432,,,1,0.930232584,0.518297255,0,1,23.62193108,-2200.855225,0.636515141,0.574480712,0.180891365,116,31,7,37,4,79.75389099,0.177876681,0.984052777,1084,164,47,5.199912071,0.090755589,4.85185194,2.396834373,1,0
25.28808269,92.61895022,5.603271484,218.66362,14.6162262,0,829.3549194,,,1,0.906976759,0.639953554,0,1,-7417.985352,-3480.14624,0.642589331,0.617454171,0.141939953,104,30,10,37,4,343.567627,0.959154308,-0.282883316,1275,193,79,14.20635509,0.247947678,-6.074074268,2.066892862,1,0
24.37209029,93.04230509,6.281581879,179.5934448,12.86236763,0,554.9053955,,,0,0,0,0,0,24.9396801,1.929247737,0,0,0,115,31,5,41,4,31.37935829,0.853738427,0.520702124,171,165,70,9.684203148,0.169021234,1.938271642,1.76814425,0,0
24.02967837,92.69430765,6.147308826,120.0563049,11.76743507,0,344.9423828,,,0,0,0,0,0,24.82115173,-1601.071899,0,0,0,133,31,5,41,4,289.250061,0.329691648,-0.944088697,294,255,108,32.54994583,0.568103731,3.407407522,0.448952407,0,0
25.52289448,93.18718096,3.649410248,109.2636337,7.734428406,0,1004.773071,,,1,0.805194795,0.385569185,0,1,20.28925133,-7025.909668,0.661928892,0.530021548,0.246276066,120,27,6,42,7,203.9056244,-0.914214134,-0.405231386,273,193,36,10.04115009,0.175251126,-4.160493851,3.340661526,1,0
25.33776914,92.80464741,5.337397575,203.0103149,13.65210438,0,648.4091797,,,1,0.864130437,0.352289468,2,0.600000024,23.36719322,-1359.279297,0.636205435,0.383087456,0.210749239,112,29,7,40,4,4.864758492,0.996397674,0.084804073,1022,177,44,11.92571545,0.208142996,1.518518567,2.653553247,1,0
25.48014518,93.08566681,3.678948402,110.8394699,8.344592094,0,1187.129883,,,1,0.817391276,0.377437711,2,0.600000024,18.60894203,-23.28977394,0.768638492,0.474949002,0.238506496,120,26,5,44,7,140.2798615,-0.769174933,0.639038265,230,161,50,9.556975365,0.166800693,2.728394985,1.78162086,1,0
25.75020343,93.22412812,3.286633968,90.02981567,7.465908527,0,986.9716187,,,1,0.856596529,0.123014197,0,1,22.10052299,-9.968634605,0.726205766,0.302136868,0.236238688,130,29,2,44,4,312.0092468,0.669250429,-0.743036866,158,184,17,1.385595083,0.024183195,1.172839522,3.72190237,1,0
25.336054,92.82053,5.3373976,203.01031,13.652104,1,1332.8573,,,1,0.8647388,0.1246552,1,0.8,21.138502,-13.577704,0.48692682,0.3852618,0.18026684,109,28,7,39,4,68.8262,0.3611982,0.9324891,1018,158,29,7.6575303,0.13364913,5.962963,2.0065584,1,1
24.43897113,92.94248255,6.233271122,178.0205536,12.65318203,0,543.7232056,,,0,0,0,0,0,25.0098629,-7069.603027,0,0,0,124,26,6,44,7,104.5803986,-0.25173825,0.967795372,174,158,54,7.328465462,0.127905846,14.44444466,2.744133711,0,0
23.87858639,92.71785472,6.147308826,120.0563049,11.76743507,0,256.3961792,,,0,0,0,0,0,24.48912239,0.448247731,0,0,0,134,30,5,42,4,282.2825012,0.212732121,-0.977110565,480,243,144,20.83047485,0.363560379,-7.308641911,1.65948689,0,0
24.44615803,92.89190441,6.233271122,178.0205536,12.65318203,0,1004.82428,,,0,0,0,0,0,25.0098629,2.19777751,0,0,0,121,27,5,46,6,86.27957916,0.06488803,0.997892559,138,137,44,14.0077877,0.244482011,2.950617313,2.4870193,0,0
24.06094556,93.20531148,4.521286964,117.378624,8.906289101,0,1110.26001,,,0,0,0,0,0,24.54458046,0.692420542,0,0,0,113,31,9,36,4,250.2157745,-0.338478893,-0.940973997,1081,255,163,31.8702774,0.556241274,3.024691343,0.475256324,0,0
23.72218806,92.67794325,5.69139576,164.4915009,11.8796072,0,404.1279907,,,0,0,0,0,0,24.39113045,-2904.840088,0,0,0,124,31,5,39,4,204.4712982,-0.910168886,-0.41423735,644,221,127,32.63048172,0.569509327,-1.975308657,0.44585517,0,0
25.428597,93.312597,3.6494102,109.26363,7.7344284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24.63234881,93.20623167,4.063409805,107.7856903,8.923542976,0,316.6948242,,,0,0,0,0,0,24.8202076,1.268811822,0,0,0,124,28,5,44,4,100.3038559,-0.178868473,0.98387301,111,149,73,10.25956917,0.179063261,-11.69135761,2.402394772,0,0
23.89999452,92.97950583,5.613379955,119.8069992,10.48300457,0,574.2859497,,,0,0,0,0,0,24.56625366,-5659.618652,0,0,0,111,28,6,41,4,33.75979614,0.831374586,0.555712402,703,123,208,35.02889252,0.611369491,27.25926018,1.048452616,0,0
23.79052246,93.08179826,5.276840687,165.9231873,10.81751919,0,346.8961487,,,0,0,0,0,0,24.61230659,1.049196124,0,0,0,105,30,7,41,4,343.9549866,0.961044788,-0.276392668,867,196,148,17.74647331,0.309734374,-6.604938507,1.139325976,0,0
25.73807714,92.76237685,3.019148111,101.1241226,8.912324905,0,1034.753418,,,1,0.857142866,0.316442043,0,1,23.87322807,-4231.315918,0.75512588,0.432888687,0.207628474,112,30,7,43,4,122.7580643,-0.541092813,0.840962887,211,158,49,8.507456779,0.148483127,-15.08642006,1.89989686,1,0
24.97635953,93.05919673,6.498598099,177.0625763,13.0982914,0,148.8747559,,,0,0,0,0,0,24.22786903,-0.564858437,0,0,0,132,25,4,43,7,245.6180267,-0.412817985,-0.91081357,63,187,10,2.245580435,0.039192773,0.160493821,3.238750696,0,0
24.41949841,92.67563288,7.0432477,182.6837616,14.10465431,0,1241.223022,,,0,0,0,0,0,24.98726463,2.35289669,0,0,0,126,28,6,44,6,147.8889008,-0.847019017,0.531562626,166,168,41,7.619800091,0.132990599,6.654321194,2.011556864,0,0
25.39488082,93.09030276,3.678948402,110.8394699,8.344592094,0,44.99023819,,,1,0.790273547,0.313573062,0,1,18.64601707,-23.46703148,0.769028306,0.536372662,0.191610619,128,28,4,43,4,56.35055542,0.554110169,0.832443357,258,123,105,22.24436188,0.388237357,7.518518448,3.98509264,1,0
24.27862972,92.88300611,6.281581879,179.5934448,12.86236763,0,286.5478821,,,0,0,0,0,0,24.9792881,1.972345948,0,0,0,124,29,7,41,4,168.3768311,-0.979493856,0.2014741,94,171,40,14.81153107,0.258509994,-0.61728394,3.815097809,0,0
24.69567462,93.21687434,4.063409805,107.7856903,8.923542976,0,194.9628754,,,0,0,0,0,0,24.77553558,1.086651206,0,0,0,122,26,6,45,7,258.4064026,-0.200968266,-0.979597747,131,255,107,29.4161396,0.513408482,4.432098866,0.572980821,0,0
24.70347623,92.790036,7.059891701,185.908432,14.77353001,0,1059.595581,,,0,0,0,0,0,24.8514595,-6890.088379,0,0,0,126,30,3,38,4,164.6139221,-0.964159906,0.265321732,32,177,16,3.842102528,0.067057341,-1.333333373,2.70070672,0,0
25.50891848,93.22444712,3.649410248,109.2636337,7.734428406,0,306.4599609,,,1,0.832285106,0.280274779,0,1,20.26696777,-17.87338066,0.740695596,0.538676143,0.207766041,128,29,6,44,4,309.2337952,0.632486165,-0.774571657,287,241,62,25.93289566,0.452614397,-2.358024597,3.023548365,1,0
25.22084199,92.97783378,5.058266163,140.5547333,10.93180943,0,74.98439026,,,1,0.902671754,0.247283041,3,0.400000006,22.34583282,-8573.712891,0.678088725,0.413490564,0.266554356,124,29,6,43,4,197.5272064,-0.953574061,-0.301158518,617,187,49,6.776750088,0.118276604,7.160493851,4.695000172,1,0
25.71003672,92.68146725,3.019148111,101.1241226,8.912324905,0,646.8748779,,,1,0.900662243,0.052167524,0,1,23.87322807,-4952.566406,0.760343909,0.556399167,0.15128547,120,31,5,43,4,340.8715515,0.94478637,-0.327686995,456,209,114,28.73513412,0.50152272,-8.913579941,1.69957912,1,0
25.33043748,93.16501665,4.316720486,81.07775116,8.121753693,0,376.276947,,,1,0.904109597,0.342631251,0,1,19.23137093,-22.59039879,0.772087097,0.45147869,0.21691142,128,29,5,42,4,8.981467247,0.987738907,0.156114981,321,177,42,6.544419289,0.114221662,-3.469135761,2.165252209,1,0
25.10493667,93.15610116,4.788415909,115.8653259,9.865618706,0,1611.46582,,,1,0.807692289,0.28879559,0,1,24.62220001,-7296.259766,0.548060775,0.542536497,0.151224062,95,30,10,39,4,105.8003845,-0.272286654,0.962216198,1283,92,198,30.73199463,0.536374509,-2.679012299,0.520014286,1,0
24.63533173,92.71461156,7.059891701,185.908432,14.77353001,0,15.0806284,,,0,0,0,0,0,24.85897255,1.509985328,0,0,0,127,27,2,45,6,109.9808502,-0.341706127,0.939806879,27,164,5,5.41243124,0.094464749,0.345679015,5.790534973,0,0
25.79388949,93.23400611,3.286633968,90.02981567,7.465908527,0,1166.924805,,,1,0.879032254,0.271003038,0,1,-7931.657715,-7936.106934,0.636614203,0.44802773,0.23355028,128,28,7,43,4,61.62123489,0.475298166,0.879824758,437,164,71,5.833917618,0.101821072,5.407407284,2.281074047,1,0
23.83343009,92.67209194,5.69139576,164.4915009,11.8796072,0,999.6746216,,,0,0,0,0,0,24.3655529,-491.3052063,0,0,0,128,28,7,41,4,237.9590149,-0.530525684,-0.847668886,387,237,100,21.6364994,0.377628148,1.209876537,1.61781013,0,0
25.31395203,93.27503336,4.316720486,81.07775116,8.121753693,0,834.3240967,,,1,0.738636374,0.53063941,0,1,-1709.678711,-4947.478027,0.738572061,0.526240885,0.178793862,132,29,6,42,4,128.9667358,-0.628869116,0.777511179,690,124,110,23.63410759,0.41249299,-10.28395081,0.826453745,1,0
23.5127365,93.05404887,5.525700569,178.0038605,11.76407909,0,574.3049927,,,0,0,0,0,0,24.51655388,-5726.614746,0,0,0,117,33,5,36,4,18.11623573,0.950427651,0.310945779,631,171,62,9.665914536,0.168702036,-18.27160454,4.254977703,0,0
24.50693581,93.12784897,4.01793766,114.1840515,8.679642677,0,1189.413818,,,0,0,0,0,0,24.85359955,-1463.776001,0,0,0,122,31,7,40,4,147.456665,-0.842984855,0.537937284,410,131,144,30.76493835,0.536949456,-14.34567928,1.211852908,0,0
25.47843693,93.07555613,3.678948402,110.8394699,8.344592094,0,263.928772,,,1,0.75,0.379983276,0,1,18.59237862,-23.3289814,0.621370435,0.551139951,0.248310149,118,26,5,44,7,193.8290863,-0.971013069,-0.239026472,177,187,52,8.532957077,0.148928195,2.641975403,3.506297112,1,0
25.416056,93.284222,3.6494102,109.26363,7.7344284,1,,,,1,0.8411215,0.1383686,3,0.4,-9999,-1504.8345,0.61686534,0.4059228,0.18803169,0,0,0,0,0,,,,0,0,0,,,,,0.6666667,1
24.0194029,93.27793756,4.521286964,117.378624,8.906289101,0,1689.562622,,,0,0,0,0,0,-4806.371582,-7173.071289,0,0,0,112,28,7,39,4,303.8154297,0.556519568,-0.830834508,757,226,109,17.74272919,0.309669048,-13.39506149,3.442136049,0,0
23.83403356,92.67656,5.69139576,164.4915009,11.8796072,0,1297.450195,,,0,0,0,0,0,24.43923378,-1094.649048,0,0,0,126,28,7,40,4,286.3153076,0.280923277,-0.959730208,538,253,91,24.7491188,0.431953609,9.518518448,0.774383962,0,0
25.13074046,92.67163266,5.337397575,203.0103149,13.65210438,0,646.7438965,,,1,0.973214269,0.475242257,0,1,25.05250931,-8591.607422,0.553749621,0.628541291,0.176457375,104,30,9,39,4,195.4368896,-0.963924229,-0.266176701,1349,187,54,7.651807308,0.133549228,-4.333333492,2.007315159,1,0
24.82820273,93.19313654,4.063409805,107.7856903,8.923542976,0,44.99121857,,0,0,0,0,0,0,24.72949409,-5470.58252,0,0,0,119,27,5,44,7,119.5632629,-0.493384212,0.869811475,52,155,32,9.31629467,0.162600026,1.716049433,10.01089859,0,0
25.08689913,92.89950006,6.498598099,177.0625763,13.0982914,0,998.7531128,,,1,0.896449685,0.431652695,0,1,24.62047768,-4326.963379,0.544895232,0.581436396,0.148634285,122,28,9,41,4,64.00308228,0.438322812,0.898817599,718,106,136,27.34060478,0.477183551,-7.777777672,1.352789402,1,0
25.216881,92.982245,5.058266,140.55473,10.931809,1,706.7349,,,1,0.9003378,0.11830396,1,0.8,23.161734,-6914.9033,0.633272,0.36453977,0.21935192,125,31,5,40,4,125.895546,-0.58630943,0.8100872,663,164,32,6.3021164,0.10999268,3.074074,2.2032971,1,1
24.29877871,93.13928551,4.26690197,120.2972412,8.938105583,0,776.5942993,,,0,0,0,0,0,24.76329613,-2588.068115,0,0,0,132,30,8,40,4,160.6536255,-0.943533123,0.331278116,747,157,116,23.21515465,0.405180871,-0.259259254,0.846499622,0,0
25.01192733,92.93128056,6.498598099,177.0625763,13.0982914,0,476.6167297,,,1,0.816666663,0.54858619,0,1,24.23719215,-9400.642578,0.776638269,0.628410161,0.150371656,126,30,9,43,4,104.9243851,-0.257544041,0.966266572,179,128,74,17.44646645,0.304498285,-19.12345695,1.15749681,1,0
24.40377952,93.23847999,4.01793766,114.1840515,8.679642677,0,689.3262329,,,0,0,0,0,0,24.61212349,-4215.494141,0,0,0,116,29,5,44,4,325.257019,0.821716785,-0.569896042,185,216,70,20.5208168,0.358155817,-0.962962985,3.062142372,0,0
25.71250772,92.8920998,3.212815046,96.28636169,8.132258415,0,584.8644409,,,1,0.860139847,0.244414404,0,1,22.22670364,-2470.866455,0.809910893,0.470783919,0.213480532,117,29,5,43,4,0,1,0,131,180,23,0,0,2.123456717,6.907755375,1,0
